juego,nombre,posicion,elemento,ATT,CTL,DEF
GO1,Carl Rissian,MC,,63,74,45
GO1,Carny Voris,DF,,51,47,84
GO1,Carter Spaid,DL,,75,74,44
GO1,Casey Moth,PR,,30,32,76
GO1,Cash Tempest,MC,,66,77,44
GO1,Cato Pillar,MC,,62,76,52
GO1,Caul Erpa,MC,,61,72,43
GO1,Celer Lightfoot,DL,,77,80,38
GO1,Celia Hills,MC,,63,60,55
GO1,Cham Barra,DF,,47,60,76
GO1,Chandler Blanc,DF,,54,63,71
GO1,Changsu Choi,MC,,67,69,51
GO1,Charity Verchu,DL,,73,74,54
GO1,Charr Lightning,PR,,29,33,82
GO1,Cheung Po,MC,,62,73,61
GO1,Chief Kerr,MC,,70,73,60
GO1,Chip Chisel,DF,,60,70,72
GO1,Chiron Vestal,DL,,71,70,48
GO1,Chrissy Urchin,MC,,62,70,64
GO1,Christian Ball,PR,,33,30,80
GO1,Chuck Pumpkins,PR,,28,29,76
GO1,Ciaran Wale,DF,,56,53,76
GO1,Cindy Reller,DL,,68,82,52
GO1,Cinereous Slate,PR,,32,31,77
GO1,Cinqua Lightning,DF,,46,51,70
GO1,Cinque Blackley,DL,,68,76,46
GO1,Ciril Trine,DF,,48,60,80
GO1,Cirrus Whisp,MC,,64,78,41
GO1,Claire Lesnow,DF,,40,53,68
GO1,Clara Schott,DL,,81,68,41
GO1,Claude Beacons,DL,,71,73,37
GO1,Claude Hammer,MC,,62,76,59
GO1,Clay Moor,DF,,51,54,76
GO1,Clem Attish,PR,,31,36,72
GO1,Cloudy Forbes,DF,,59,61,78
GO1,Cobie Clubb,PR,,30,33,77
GO1,Coeus Heavens,DL,,75,63,36
GO1,Colby Columbia,DL,,83,69,46
GO1,Cole Bludd,DF,,54,47,75
GO1,Cole Ebony,DF,,50,60,71
GO1,Cole Optera,DL,,67,69,45
GO1,Colin Urlane,MC,,62,76,76
GO1,Conant Ó Briain,DF,,48,54,77
GO1,Connor Fuschius,MC,,66,75,49
GO1,Connor Murray,MC,,75,70,53
GO1,Cooper Kettle,MC,,59,75,53
GO1,Cooper Nikos,PR,,31,32,74
GO1,Cornelius Roes,MC,,72,81,52
GO1,Corvus Cardson,DL,,73,74,35
GO1,Cory Alberts,DL,,71,82,50
GO1,Crateris Mercury,DF,,48,63,63
GO1,Crimson Wiseman,DF,,50,67,72
GO1,Cronus Fourseasons,MC,,81,76,51
GO1,Cumulo Nimbus,PR,,30,29,78
GO1,Cyber Dalekman,MC,,69,77,57
GO1,Cynthia Electra,DL,,80,74,42
GO1,Daffyd Blayne,DF,,54,63,77
GO1,Dai Mondo,DF,,49,57,78
GO1,Daisy Young,DF,,44,57,87
GO1,Dakkar Nemo,MC,,68,77,56
GO1,Damien Blackloch,DL,,77,75,36
GO1,Damo Jukes,DL,,77,69,42
GO1,Damon Valiant,DL,,89,73,34
GO1,Dan Bannerman,DF,,50,66,79
GO1,Danny Wood,DF,,44,48,70
GO1,Dar Wynne,DL,,67,72,46
GO1,Daren Blakh,DL,,64,70,38
GO1,Darius Cyrus,MC,,69,72,63
GO1,Darren LaChance,PR,,31,33,83
GO1,Dart H. Cylon,DF,,54,66,76
GO1,Dave Coppfielder,MC,,75,82,65
GO1,Dave Dreem,DF,,46,54,80
GO1,Dave Inchy,MC,,71,72,61
GO1,Dave Quagmire (desarm),PR,,31,33,78
GO1,Dave Quagmire (normal),MC,,73,66,58
GO1,David Quintola,DL,,82,73,37
GO1,David Samford,DL,,67,63,42
GO1,Davy Jones,DL,,81,70,37
GO1,Dawntavius Spectrum,MC,,78,68,53
GO1,Dawson Foxx,MC,,67,75,43
GO1,Debbie Dare,MC,,69,70,55
GO1,Deece Lightning,MC,,77,77,61
GO1,Deimos Mars,MC,,77,68,47
GO1,Del Aket,DF,,54,50,78
GO1,Delia Sykes,DL,,72,68,43
GO1,Deliah Azel,MC,,61,66,49
GO1,Dennis Tistry,MC,,65,72,70
GO1,Des Eving,MC,,69,81,47
GO1,Desmond Cartes,MC,,76,73,47
GO1,Destra,DL,,80,59,46
GO1,Devin Hornes,DF,,50,55,77
GO1,Dexter Poine,DL,,72,72,46
GO1,Dias Mondragon,PR,,29,39,83
GO1,Dilly Honeywell,MC,,67,80,64
GO1,Dirk Anlace,DF,,49,56,74
GO1,Dirk Eisberg,MC,,59,65,49
GO1,Dirk Point,MC,,70,78,72
GO1,Dock Hickory,DF,,51,66,73
GO1,Dolph Hensen,MC,,75,65,52
GO1,Don Capo,DL,,89,73,44
GO1,Don Prima,DF,,56,62,75
GO1,Donald Hooan,DF,,60,75,75
GO1,Donna Hooan,DF,,46,51,74
GO1,Dos Lightning,DL,,87,63,38
GO1,Doug McArthur,DL,,76,70,47
GO1,Doug Spoddy,DF,,51,67,72
GO1,Dougal Axe,DL,,76,68,35
GO1,Douglas Fische,DF,,55,58,73
GO1,Downtworth Beyan,MC,,66,73,66
GO1,Drachen Gunther,MC,,62,73,46
GO1,Dracon Yale,DF,,48,55,79
GO1,Drakaina Eastwick,DF,,55,58,78
GO1,Dreama Paris,PR,,34,34,78
GO1,Drei Whitely,MC,,64,74,44
GO1,Drew Pii,MC,,62,75,80
GO1,Drew Serkell,MC,,63,83,44
GO1,Dri Lightning,DF,,49,57,84
GO1,Drummond Bays,DL,,79,76,38
GO1,Dryden Zephyr,MC,,70,75,46
GO1,Duane Jerus,DL,,70,63,43
GO1,Due Blackley,DF,,52,59,77
GO1,Duff Dooley,MC,,62,72,58
GO1,Duke Dartmouth,DF,,50,51,79
GO1,Dusty Weeza,DF,,51,57,70
GO1,Dwight Whittaker,DF,,47,48,77
GO1,Dylan Keats,DL,,78,77,46
GO1,Dylan Quint,MC,,70,76,60
GO1,Earl Eton,MC,,67,73,55
GO1,Eartha Toughlove,PR,,27,31,76
GO1,Ed Ison,MC,,69,68,55
GO1,Ed Jogge,DF,,59,69,74
GO1,Edgar Partinus,DL,,81,70,42
GO1,Edward Headwood,DF,,50,72,64
GO1,Egor Coxcomb,PR,,29,33,80
GO1,Eins Whitely,PR,,30,35,77
GO1,Eira Dynamic,PR,,31,35,80
GO1,Ekadel,DF,,46,49,75
GO1,Elf Lightning,PR,,30,32,79
GO1,Elizabeth Buble,DL,,80,68,42
GO1,ElYess Viisi,DF,,54,61,71
GO1,Emett Raldo,DL,,70,68,40
GO1,Emilia Odde,PR,,30,35,77
GO1,Eolia Amhart,MC,,64,72,63
GO1,Eos Dawn,PR,,27,32,80
GO1,Eric Byrne,DL,,67,70,53
GO1,Erik Eagle,MC,,68,67,55
GO1,Erik Pentona,DL,,82,62,39
GO1,Ernest Etson,PR,,31,34,81
GO1,Erwin Goel,DF,,48,59,79
GO1,Esau Tariq,MC,,75,70,50
GO1,Escavan Malice,DL,,73,68,52
GO1,Escott Aspen,DL,,73,78,47
GO1,Eska Layte,DL,,67,59,42
GO1,Esme Hexe,MC,,61,70,61
GO1,Esteban Range,PR,,31,30,80
GO1,Ethan Whitering,MC,,62,65,45
GO1,Eugene Peabody,MC,,59,76,42
GO1,Everard Valiant,DF,,54,66,89
GO1,Evita Gowell,PR,,29,32,80
GO1,Falco Peregrine,DF,,53,74,80
GO1,Faulk Dansa,DF,,53,66,75
GO1,Faye Ted,MC,,60,81,50
GO1,Federigo Cinco,MC,,71,67,49
GO1,Felix Higgins,MC,,66,75,67
GO1,Ferdinand Delafünfe,MC,,73,67,59
GO1,Filbert Chestnut,DF,,46,50,74
GO1,Filbert Weissman,DL,,75,63,40
GO1,Finn Boyle,DF,,52,67,78
GO1,Fishel Bucket,DF,,53,61,89
GO1,Fivier Saviola,MC,,75,75,45
GO1,Flam Berger,DL,,89,66,44
GO1,Fletch Blitzen,DL,,75,78,31
GO1,Flint Charcoal,MC,,67,72,56
GO1,Florence Orderly,DF,,51,62,73
GO1,Flynt Pine,DF,,52,62,80
GO1,Folda Steel,DF,,56,69,72
GO1,Foley Edge,DF,,54,63,82
GO1,Folke Fem,MC,,76,76,44
GO1,Francie Holly,MC,,72,80,62
GO1,Francis Shoe,DL,,80,57,39
GO1,Francis Tuffnot,DF,,54,68,74
GO1,Frank Drake,DF,,49,50,75
GO1,Frank Lyn,DL,,71,67,47
GO1,Frank Redmond,DL,,73,70,42
GO1,Frankie Boulder,DL,,68,64,53
GO1,Fred Featherstonhaugh,PR,,30,31,77
GO1,Fred Sidemanners,PR,,29,31,75
GO1,Fred Wheeler,DF,,51,64,74
GO1,Freddie Stayre,MC,,66,82,75
GO1,Freyer Monk,DF,,53,54,87
GO1,Friedrich Schiller,DL,,83,78,47
GO1,Fritz Brisk,MC,,68,74,58
GO1,Fritzy Flaps,MC,,65,75,55
GO1,Frosty Patissier,DF,,49,59,80
GO1,Fünf Whitely,DL,,71,75,52
GO1,Fürimmer Jung,DF,,50,62,75
GO1,Gabe Roundhouse,PR,,32,29,76
GO1,Gabriel Garcia,DF,,48,58,72
GO1,Gadish Oldman,DF,,47,51,73
GO1,Gaiel,DL,,72,66,35
GO1,Gail Baker,DF,,44,50,66
GO1,Gale Mistral,DF,,48,56,84
GO1,Gale Sweep,DF,,56,70,71
GO1,Gamal Everlast,MC,,67,75,41
GO1,Garreth Nett,DF,,47,51,76
GO1,Gazza Irons,PR,,29,32,76
GO1,Gee Kasoid,MC,,62,73,52
GO1,Geert Vandevijf,DL,,75,71,35
GO1,Gen Tallgiant,DF,,54,54,81
GO1,Gen Tillmann,DF,,46,54,74
GO1,Gene Ghiskhan,DF,,47,49,89
GO1,George Wu,MC,,73,70,44
GO1,Gerda Dogge,DL,,65,70,53
GO1,Gigi Blasi,PR,,32,39,82
GO1,Ginger Carret,PR,,33,29,77
GO1,Giulio Acuto,MC,,77,62,54
GO1,Glaucous Gull,DL,,67,72,38
GO1,Goldie Locke,DL,,70,62,50
GO1,Gonzalo Karter,PR,,31,35,80
GO1,Gord Squash,PR,,31,27,80
GO1,Gordon Bolt,DF,,51,70,77
GO1,Gordon Hoe,DF,,44,51,75
GO1,Goth Grimshaw,MC,,74,71,45
GO1,Graham Bock,MC,,61,73,49
GO1,Grandpa Danger,DF,,44,55,82
GO1,Grant Cook,PR,,27,30,81
GO1,Grant Hoppa,MC,,74,74,61
GO1,Greena Grasse,PR,,28,36,81
GO1,Grisley Bear,DL,,81,61,42
GO1,Griz Munkie,DL,,73,60,39
GO1,Gus Bagge,DL,,69,71,48
GO1,Gus Duneaton,PR,,29,32,79
GO1,Gus Martin,DF,,53,65,75
GO1,Gus Tronom,DF,,49,64,74
GO1,Guy l'Acier,DF,,52,57,70
GO1,Guy-Jean Harvestman,MC,,67,71,56
GO1,Gwen Slinga,DF,,58,62,71
GO1,Hal Byrd,MC,,77,75,45
GO1,Hal Istic,DL,,72,69,40
GO1,Hal Löwén,MC,,61,70,54
GO1,Hamish Voracio,MC,,62,78,61
GO1,Hampton Harvard,MC,,62,71,42
GO1,Hank Saw,MC,,77,82,55
GO1,Hanny Bawl,DL,,76,64,41
GO1,Hardy Scrapper,DL,,73,80,54
GO1,Harkness Torchwood,DL,,79,71,37
GO1,Harold Oldings,PR,,29,36,77
GO1,Harold Shields,DL,,68,69,47
GO1,Harriet Bunne,DL,,70,67,40
GO1,Harriet Pynn,PR,,31,40,76
GO1,Harrold Houdini,MC,,75,71,57
GO1,Harry Dwind,DL,,75,66,46
GO1,Hart O'Gold,DL,,78,67,38
GO1,Hartwin Throbb,DL,,82,71,36
GO1,Hayden Whyrl,DL,,82,74,41
GO1,Hector Helio,PR,,32,31,78
GO1,Heezbie Heindyu,PR,,29,34,80
GO1,Henry House,MC,,61,69,52
GO1,Hilda Brunner,DL,,80,70,48
GO1,Himesh Himalaya,DF,,46,60,74
GO1,Hippolytus Horseriver,PR,,32,33,79
GO1,Hocus Sesame,DL,,64,71,36
GO1,Holly Blue,DL,,83,68,37
GO1,Homer Cooken,DL,,70,66,43
GO1,Howard Robin,DF,,50,60,71
GO1,Howie Itzer,DL,,75,70,38
GO1,Hugh Handy,DL,,68,71,40
GO1,Hugues Baudet,MC,,70,72,59
GO1,Hulk Flounder,PR,,27,31,87
GO1,Humphrey Dictable,DF,,45,53,79
GO1,Humphrey Hedrass,MC,,66,69,46
GO1,Hunt Mercer,DF,,53,49,65
GO1,Hunter Wanabi,PR,,30,33,80
GO1,Hurley Kane,DF,,60,60,68
GO1,Hyperion Wise,MC,,58,79,45
GO1,Ian Spike,PR,,31,30,80
GO1,Ian Stein,MC,,65,74,51
GO1,Iapetus Pierce,DF,,45,60,84
GO1,Icarus Damselfly,DL,,68,65,39
GO1,Ichabod Stark,MC,,74,70,50
GO1,Ientel,MC,,70,69,45
GO1,Iggie Loo,DF,,50,63,77
GO1,Iggy Heade,DL,,76,67,48
GO1,Incus Quid,DF,,54,67,72
GO1,Indy Iffrent,PR,,29,36,78
GO1,Indy Rockrolle,PR,,30,35,79
GO1,Infinity Beyond,DL,,88,71,38
GO1,Isaac Binks,DF,,50,55,73
GO1,Isaac Celise,DL,,81,66,43
GO1,Isaac Glass,DL,,81,72,46
GO1,Isabelle Trick,MC,,69,74,49
GO1,Ishmael Ahab,PR,,29,33,80
GO1,Ivor Kernel,DL,,78,70,44
GO1,Jean Darc,DF,,53,55,82
GO1,Jean-Luc Yesneway,DL,,63,75,35
GO1,Jean-Pierre Lapin,DF,,46,53,78
GO1,Jeff Iron,DF,,48,55,64
GO1,Jemima Ellison,MC,,72,79,48
GO1,Jenral Gaim,DF,,47,57,85
GO1,Jerry Onimo,MC,,66,71,66
GO1,Jet Onyx,DF,,49,53,70
GO1,Jim Wraith,DF,,48,58,68
GO1,Jimmy Kyrk,DL,,80,71,49
GO1,Joaquín Coronado,DF,,50,60,75
GO1,Joe Bloggs,MC,,68,84,47
GO1,Joe Leggit,MC,,57,73,50
GO1,Johann Storm,PR,,32,40,77
GO1,Jon Gleur,DF,,48,57,73
GO1,Jon Himmel,DL,,67,77,43
GO1,Jonas Demetrius,DL,,76,65,41
GO1,Jordan Greenway,MC,,66,67,51
GO1,Jordan Greenway,MC,,66,67,51
GO1,Joseph King,PR,,30,32,75
GO1,Joshua Bleak,DL,,78,75,41
GO1,Juan Avis,MC,,74,78,67
GO1,Jude Osbourne,DF,,52,70,74
GO1,Jude Sharp,MC,,76,71,56
GO1,Julien Rousseau,MC,,74,71,50
GO1,Jynx Jenkins,DF,,56,55,77
GO1,Karl Kappa,PR,,27,29,70
GO1,Katie Brown,MC,,68,73,48
GO1,Kay Emcee,DL,,69,62,45
GO1,Keane Gardner,DF,,51,57,73
GO1,Keeley Hall,MC,,69,63,63
GO1,Keigo Tsunoda,MC,,67,86,47
GO1,Keir Mudgeon,MC,,68,79,54
GO1,Keith Wellington,DF,,54,59,77
GO1,Ken Dough,MC,,64,77,73
GO1,Ken Haddow,DL,,72,71,52
GO1,Ken Mayfield,DF,,44,49,69
GO1,Kevin Dragonfly,DL,,88,63,40
GO1,Kik O'Round,DL,,82,74,36
GO1,Kim Powell,DF,,48,57,68
GO1,Kingley Blackcrown,PR,,30,36,75
GO1,Kingston Whitebridge,PR,,33,36,78
GO1,Kit Cymbal,DF,,56,66,76
GO1,Kitty Spinster,DL,,75,76,44
GO1,Kyu Lightning,DL,,82,69,47
GO1,Laban Lux,MC,,64,71,59
GO1,Laike Alder,DF,,47,48,84
GO1,Lance Speares,PR,,30,30,82
GO1,Lane War,DF,,44,47,67
GO1,Langford Ash,DL,,79,70,38
GO1,Larga Thanlyfe,DF,,48,66,74
GO1,Lars Dijkstra,MC,,67,73,57
GO1,Lars Luceafăr,PR,,29,30,82
GO1,Larveo Antlion,DL,,71,83,51
GO1,Launce Berton,MC,,74,76,55
GO1,Lawrence Leepson,PR,,31,33,80
GO1,Leafy Tryadd,PR,,29,33,75
GO1,Ledger Demain,MC,,68,73,59
GO1,Len Grayves,DL,,65,72,51
GO1,Leo Gally,DF,,52,58,73
GO1,Leon Griffin,DL,,76,63,47
GO1,Leon Ohnepart,MC,,66,75,63
GO1,Leon Proudler,DL,,70,73,46
GO1,Leonidas Epsilon,PR,,33,35,70
GO1,Lephiel,DF,,52,53,69
GO1,Leroy Kingsley,PR,,27,28,79
GO1,Linden Haregrove,DF,,47,64,72
GO1,Linder Loper,DF,,51,71,78
GO1,Locke Saflowe,DF,,47,51,76
GO1,Logan Armstrong,DF,,52,63,71
GO1,Lora Fayre,DL,,70,74,52
GO1,Louisa Borde,PR,,36,37,78
GO1,Luca Cervus,DL,,76,70,36
GO1,Lucan Thorpe,DF,,51,50,76
GO1,Lucas Skywalk,MC,,67,81,59
GO1,Lucian Dark,DL,,63,76,37
GO1,Lucian Sunfish,MC,,61,79,57
GO1,Lucius Lox,PR,,31,38,76
GO1,Lucy Hailstone,MC,,61,76,51
GO1,Luke Dwight,PR,,30,31,80
GO1,Lump Trungus,DF,,46,53,70
GO1,Luna Reid,DF,,47,49,76
GO1,Lykan Moss,PR,,32,32,77
GO1,Lynne Wildcat,DL,,70,65,42
GO1,Mac Emake,DF,,46,49,75
GO1,Mac Robingo,DL,,84,67,46
GO1,Magnus Aype,DF,,50,60,78
GO1,Malphas,MC,,59,69,44
GO1,Manning Moon,DF,,47,52,74
GO1,Manny Saboy,DL,,76,82,50
GO1,Marcus Maan,MC,,75,80,74
GO1,Mariposa Papillon,DF,,53,73,73
GO1,Mark Evans,PR,,33,33,84
GO1,Mark Krueger,MC,,75,75,57
GO1,Marley Hookson,MC,,62,79,50
GO1,Martin Blando,DF,,51,59,73
GO1,Martin Fleet,PR,,31,33,80
GO1,Matt Chetty,PR,,29,31,73
GO1,Matt Durer,PR,,29,34,79
GO1,Matther Horne,DF,,48,57,80
GO1,Maude Erne,DL,,69,69,41
GO1,Maxim Millennium,DL,,75,83,39
GO1,Maxwell Carson,DL,,63,65,45
GO1,Maxwell Mahogany,PR,,30,31,77
GO1,Maya O'Pier,DL,,80,67,36
GO1,Mel O'Drahma,DL,,77,74,43
GO1,Melody Fayre,DL,,66,73,44
GO1,Mia Tior,PR,,32,32,80
GO1,Michael Ballzack,DL,,84,66,38
GO1,Mick Sologee,DF,,51,54,76
GO1,Mickey Schmitt,DF,,51,59,79
GO1,Miles Panzer,DF,,53,57,77
GO1,Millie Cheer,MC,,61,81,45
GO1,Millie Terry,DL,,76,62,38
GO1,Mint Royle,MC,,63,77,43
GO1,Mirabel Tussel,DL,,73,61,48
GO1,Mitchell Angelio,MC,,64,75,56
GO1,Mitzi Holly,DF,,54,67,80
GO1,Mnemo Pool,DF,,48,56,83
GO1,Mo Zake,DF,,50,57,72
GO1,Moe Sart,DL,,77,60,42
GO1,Moe Tivation,DF,,44,47,84
GO1,Mollie Cular,DL,,64,78,49
GO1,Molly Gunn,DL,,77,70,37
GO1,Montana Fleetfoot,MC,,70,73,44
GO1,Montaña Tábano,PR,,28,32,79
GO1,Monty Montague,PR,,28,29,80
GO1,Moonir Stone,MC,,60,75,51
GO1,Moos Akka,MC,,62,74,59
GO1,Morgan Stern,DF,,50,52,76
GO1,Morris Moore,DF,,47,50,80
GO1,Ms QT,MC,,61,75,53
GO1,Mudhi Uppindown,DL,,81,68,36
GO1,Myriad Arcadia,DF,,50,64,75
GO1,Mystral Callous,DL,,71,66,37
GO1,Nai Swanson,DF,,48,52,81
GO1,Naji Khamsa,DF,,58,60,62
GO1,Namak Haumea,DF,,51,55,67
GO1,Nan Desuka,PR,,33,35,81
GO1,Narcisse Rotondo,MC,,73,74,68
GO1,Nash Room,DF,,50,59,72
GO1,Nate Blackside,DL,,77,65,42
GO1,Nate Gobby,DF,,55,65,72
GO1,Nathan Swift,DF,,50,66,75
GO1,Neil Yetty,DL,,82,65,39
GO1,Neith Venus,MC,,68,72,58
GO1,Nelly Evans,DL,,71,55,32
GO1,Nelson Rockwell,PR,,28,33,81
GO1,Nenel,DF,,60,59,74
GO1,Nero Night,PR,,33,34,77
GO1,Neva Kevinne,DF,,52,52,82
GO1,Newt Lease,DF,,56,58,74
GO1,Newt Tangels,PR,,29,36,81
GO1,Nick Tofobia,PR,,28,31,77
GO1,Nick Yergrub,PR,,33,31,75
GO1,Nieve Alba,MC,,60,79,45
GO1,Nigel August,DL,,67,76,37
GO1,Nitely Whitehurst,DL,,70,87,52
GO1,Nitey Niht,DF,,47,64,71
GO1,Nix Pluto,MC,,64,73,50
GO1,Nixon Earlnight,DF,,53,58,77
GO1,Njord Snio,DL,,79,64,36
GO1,Noah Nymous,MC,,67,81,57
GO1,Noah Yu,DF,,51,59,77
GO1,Nobby Naga,DL,,71,79,36
GO1,Nogo Sarikid,MC,,68,78,52
GO1,Nun Chuck,DF,,48,49,76
GO1,Nuno Vertigo,PR,,31,33,76
GO1,Oceanus Worldstream,MC,,60,71,45
GO1,Ocho Lightning,MC,,72,71,64
GO1,Octavus Kraken,DF,,67,61,66
GO1,Ollie Impix,PR,,28,28,78
GO1,Olympe Haymes,PR,,30,28,78
GO1,Omega Elysium,DF,,51,54,77
GO1,Oni Triumvir,MC,,64,71,58
GO1,Ophelio Albans,MC,,73,86,55
GO1,Optimum Limbo,MC,,78,75,68
GO1,Ord Ayshus,DF,,45,55,89
GO1,Orel Knighter,MC,,62,71,56
GO1,Orion Hunter,MC,,73,73,45
GO1,Orson Riffe,MC,,65,77,74
GO1,Oswald Bones,DL,,70,59,50
GO1,Ota Shape,DF,,48,53,78
GO1,Otto Bismark,DF,,52,61,78
GO1,Otto Legge,PR,,34,34,81
GO1,Oz Rater,DL,,76,65,41
GO1,Paco Dermott,PR,,33,35,85
GO1,Pallas Brandish,DF,,55,56,68
GO1,Panacea Utopia,MC,,66,81,61
GO1,Paolo Bianchi,DL,,80,69,45
GO1,Par Scal,PR,,32,30,72
GO1,Paris Sight,DF,,51,55,78
GO1,Pat Ryarke,PR,,32,36,76
GO1,Patrick Childs,MC,,62,70,70
GO1,Patton Fairway,DF,,46,48,81
GO1,Patty Sierra,PR,,29,34,77
GO1,Paul Siddon,PR,,30,32,76
GO1,Pearl Gates,DL,,69,75,48
GO1,Pen Teller,PR,,27,30,79
GO1,Penn Manship,MC,,72,78,49
GO1,Penn Minim,MC,,73,78,59
GO1,Pentra Chek,MC,,78,74,45
GO1,Pepe Bell,DF,,51,59,72
GO1,Perla Sizzors,DF,,48,58,77
GO1,Pero Tractor,DF,,61,71,80
GO1,Perpetua Naim,MC,,75,80,73
GO1,Perpetuo Xanadu,MC,,65,71,60
GO1,Perses Destroyer,DF,,59,52,85
GO1,Petey Sorcar,DF,,47,49,77
GO1,Phil A. Minion,DF,,59,64,74
GO1,Philip Stic,PR,,29,29,75
GO1,Philippa Belle,DL,,68,79,52
GO1,Phoebus Moonlight,DF,,57,58,68
GO1,Phoenix Southers,DL,,65,71,49
GO1,Piero Mantisse,DL,,69,80,44
GO1,Pike Pollack,DF,,55,60,76
GO1,Pinkie Harte,MC,,65,75,53
GO1,Pinkus Mountbatten,MC,,74,68,45
GO1,Plato Mail,DF,,56,53,81
GO1,Pocus Sesame,DL,,62,70,37
GO1,Pontius Blank,DF,,61,73,79
GO1,Posy Striker,DF,,44,54,78
GO1,Precious Cryan,DF,,46,54,72
GO1,Preston Digitate,PR,,31,37,76
GO1,Preston Princeton,PR,,29,31,81
GO1,Price Shaids,PR,,32,31,81
GO1,Primrose Proppa,DL,,84,77,35
GO1,Prosper Cooka,DF,,47,54,84
GO1,Prue Scription,DF,,51,49,70
GO1,Puck Fishley,DF,,51,53,78
GO1,Punkie Mahican,MC,,65,63,63
GO1,Pyro Nyah,DL,,69,77,44
GO1,Quattro Blackley,DL,,68,77,52
GO1,Queenie Blackcrown,DL,,66,76,48
GO1,Quentin Cinquedea,PR,,33,33,83
GO1,Quinn Whitebridge,DL,,68,83,53
GO1,Quinque Flores,DL,,74,74,41
GO1,Radd Ischer,DF,,47,49,75
GO1,Radius Pye,DF,,52,58,72
GO1,Rae Godmother,MC,,60,79,51
GO1,Raider Takkel,DF,,52,54,75
GO1,Rain Bowe,MC,,69,73,60
GO1,Ramona Tempest,DL,,83,77,44
GO1,Raphael Allegro,PR,,31,40,76
GO1,Rayne Shawa,MC,,73,78,62
GO1,Reed Maind,MC,,70,76,60
GO1,Reggie Alldark,MC,,64,70,41
GO1,Reilly Italot,MC,,69,72,62
GO1,Renardo Foxe,PR,,29,31,83
GO1,Rex Less,MC,,71,78,61
GO1,Rex Remington,DL,,81,77,50
GO1,Rhiannon Hoode,DL,,69,72,51
GO1,Rhonda House,DF,,44,51,75
GO1,Rhys Eller,DF,,55,71,71
GO1,Rhys Semanrime,DF,,58,69,78
GO1,Riccardo Di Rigo,MC,,79,75,73
GO1,Richard Roake,PR,,33,36,84
GO1,Rick Tangle,MC,,69,70,53
GO1,Rick Whited,MC,,63,76,44
GO1,Rick Whitehurst,MC,,68,81,50
GO1,Ricky Shea,MC,,64,68,66
GO1,Ricky Shee,DF,,48,59,76
GO1,Riff Ormd,MC,,68,75,45
GO1,Rihanna Lin,MC,,69,79,44
GO1,Ringo Saturn,PR,,27,28,82
GO1,Rio Sands,DL,,71,62,39
GO1,Rita Bloggs,DL,,76,67,42
GO1,Rith McCal,PR,,29,33,79
GO1,River Willows,MC,,67,65,72
GO1,Ro St Nutts,PR,,32,36,78
GO1,Rob Crusoe,DF,,50,65,67
GO1,Rob O'Meca,PR,,32,42,81
GO1,Robbie Tout,PR,,31,36,76
GO1,Robert Affett,DL,,77,69,38
GO1,Robert Lee,DL,,76,71,35
GO1,Robin O'Cruise,MC,,73,82,47
GO1,Rocky McCanns,DF,,56,62,73
GO1,Rocky Zine,DL,,77,64,39
GO1,Roger Jolly,DF,,59,61,64
GO1,Roland Dent,DF,,56,64,74
GO1,Roland Netland,DF,,46,55,70
GO1,Rolanda Tempest,MC,,66,77,43
GO1,Rollo Twain,DF,,58,62,73
GO1,Roman Ballista,MC,,71,75,58
GO1,Romeo Fitzroy,MC,,66,77,46
GO1,Romeo Wheedler,MC,,61,81,44
GO1,Romulus Fulmen,MC,,66,71,41
GO1,Ron Flappibal,DF,,45,52,84
GO1,Rook Blackside,MC,,65,79,50
GO1,Rory Tigre,DL,,72,80,52
GO1,Rosa Welle,DL,,78,69,43
GO1,Rosie Redd,MC,,69,80,68
GO1,Ross Seption,DF,,47,61,78
GO1,Ruben Lamp,DF,,44,46,76
GO1,Ruby Catbear,MC,,62,72,45
GO1,Rudy Blush,PR,,33,34,76
GO1,Ruff Weedon,DL,,86,70,38
GO1,Rufus Brunt,PR,,28,33,75
GO1,Rumer ReVeale,DL,,86,77,38
GO1,Rundeep Stillwater,DF,,47,51,76
GO1,Ruth Byron,DL,,77,65,49
GO1,Ryan Tamer,MC,,61,75,45
GO1,Ryoma Nishiki,MC,,73,78,62
GO1,Ryota Tsutsui,DL,,89,63,40
GO1,Sal Armando,MC,,58,74,43
GO1,Sal Hughes,DL,,82,69,42
GO1,Sally Honeywell,MC,,67,82,42
GO1,Salvador Addin,PR,,34,39,76
GO1,Sam Arritan,DL,,70,79,46
GO1,Sam Bournes,MC,,66,74,47
GO1,Sam Kincaid,MC,,61,68,50
GO1,Samguk Han,PR,,26,29,83
GO1,Sammy Salter,PR,,29,29,82
GO1,Samson Bigglesworth,PR,,29,33,81
GO1,Sanctus,DL,,77,59,46
GO1,Sandy Dryhill,MC,,61,76,48
GO1,Santelmo Phyre,MC,,67,77,63
GO1,Sapp Hirell,DF,,56,68,74
GO1,Sascha Kotch,DF,,50,55,76
GO1,Saskia Fresh,MC,,67,75,67
GO1,Saul Durban,DF,,51,53,78
GO1,Saul Hermit,MC,,60,78,43
GO1,Scally Wagg,MC,,72,75,55
GO1,Scaris Cowler,DL,,78,61,42
GO1,Scarlett Strands,DL,,68,58,44
GO1,Scott Banyan,DF,,49,54,89
GO1,Scott Banyan,DF,,49,54,89
GO1,Scotty O'Brien,DF,,50,52,81
