juego,nombre,posicion,elemento,ATT,CTL,DEF
IE3,Alexis Watchorn,DL,bosque,64,61,42
IE3,Pete Manter,MC,tierra,75,74,61
IE3,Chris Country,MC,aire,65,65,66
IE3,Paul Steed,DF,tierra,63,66,70
IE3,Ben Whistler,DF,tierra,50,53,66
IE3,Roman Blac,DF,fuego,57,68,70
IE3,Lewis Brownie,DF,aire,58,65,76
IE3,Connor Seuer,MC,fuego,75,75,67
IE3,Ricky Clover,DF,tierra,55,62,64
IE3,Kaya Haskell,DL,bosque,75,64,47
IE3,Minnie Stratio,PR,tierra,30,33,72
IE3,Elegance Stuckon,DL,tierra,68,68,47
IE3,Odette Musetta,PR,bosque,37,32,75
IE3,Gertrude Choker,PR,tierra,33,34,73
IE3,Polly Targest,MC,fuego,70,73,69
IE3,Odessa Ryder,MC,aire,68,70,60
IE3,Robyn Weaver,PR,tierra,33,29,72
IE3,Tess Masters,DL,aire,75,63,44
IE3,Cale Sticklin,DL,tierra,72,69,48
IE3,Farris Stickman,DF,aire,55,62,67
IE3,Tim Personator,MC,bosque,75,68,68
IE3,Sherlock Sagers,PR,bosque,38,28,77
IE3,Ryan Haywood,DF,fuego,53,56,64
IE3,Osier Twining,DF,tierra,48,53,63
IE3,Rock Scowlon,DF,aire,46,53,66
IE3,Toby Damian,MC,aire,71,73,64
IE3,Al Stringer,DF,fuego,52,56,66
IE3,Bill Fierce,MC,bosque,74,70,63
IE3,Rob Otts,PR,tierra,28,28,71
IE3,Chad Jowell,PR,tierra,40,36,75
IE3,Egon Omercer,PR,aire,36,35,79
IE3,Luis Springs,PR,tierra,34,32,73
IE3,Bruce Barkley,DL,fuego,78,77,48
IE3,Chip Spacek,PR,tierra,40,37,80
IE3,Mason Tirell,DF,fuego,54,61,67
IE3,Dale Riverhead,PR,bosque,39,37,76
IE3,Adelpha Lovelace,DF,aire,62,66,73
IE3,Egon Timing,MC,tierra,65,65,56
IE3,Tony Frogge,DL,fuego,68,65,34
IE3,Fred Punch,DF,fuego,55,66,71
IE3,Hannibal Whipp,DF,bosque,46,62,59
IE3,Luke Severin,MC,fuego,70,72,58
IE3,York Nashmith,MC,bosque,70,76,68
IE3,Harry Keenan,DL,fuego,76,75,55
IE3,Nick Uman,DL,fuego,76,68,44
IE3,Mac Robat,DL,bosque,72,76,50
IE3,Ace Slider,PR,tierra,40,36,78
IE3,Olivia Twist,DL,aire,76,68,42
IE3,Wiley Blinks,DL,fuego,67,61,43
IE3,Shona Shopbell,PR,aire,41,37,75
IE3,Crystal Clears,DL,bosque,70,72,42
IE3,Beata Pummel,DL,fuego,62,72,45
IE3,Aya Strand,PR,bosque,31,33,75
IE3,Tara Gaudier,DF,fuego,59,66,71
IE3,James Hearson,MC,bosque,60,63,46
IE3,Anne Somnia,DF,bosque,46,58,67
IE3,Pearl Wann,DF,fuego,51,63,68
IE3,Hugh Dunnit,PR,tierra,41,36,80
IE3,Steve Squander,DL,fuego,77,59,46
IE3,Zachary Moore,MC,bosque,71,78,59
IE3,Lehman Rind,MC,bosque,62,71,53
IE3,Ian Fantile,DF,fuego,47,49,62
IE3,Zach Putter,MC,fuego,72,67,59
IE3,Juan Word,PR,fuego,35,31,71
IE3,Alex Copple,PR,tierra,40,40,77
IE3,Jan Jared,DF,fuego,56,54,66
IE3,Bigsby Pigford,DL,aire,69,66,46
IE3,Erica Hogland,DL,bosque,66,68,40
IE3,Ramona Wriston,MC,tierra,73,68,63
IE3,Mark Izushy,PR,tierra,42,35,80
IE3,Vince Tinct,PR,aire,41,38,74
IE3,Daryl Floor,DL,fuego,77,70,41
IE3,Becca Pilgreen,DF,bosque,59,68,73
IE3,Langley Span,DF,tierra,54,61,71
IE3,Swithin Sainte,MC,aire,67,71,63
IE3,Dan Cawarry,DL,fuego,75,64,45
IE3,Marvin Murdock,DL,fuego,74,75,42
IE3,Hans Freesing,DF,aire,62,64,71
IE3,Peter Fakhoury,MC,aire,67,73,64
IE3,Steve Sancey,MC,bosque,77,79,68
IE3,Michael Gibe,DF,bosque,55,64,64
IE3,Skeet Blaston,MC,tierra,71,68,64
IE3,Achilles Chinner,PR,tierra,36,37,77
IE3,Scott Tickle,DF,tierra,53,61,68
IE3,Junior Cage,DF,bosque,46,63,67
IE3,Terry Namby,DL,tierra,66,55,34
IE3,Joe Chugger,DF,fuego,59,69,73
IE3,Sonny Cinders,DF,aire,61,54,61
IE3,Cash Winfall,DF,fuego,50,60,63
IE3,Lou Fauntleroy,MC,tierra,73,78,65
IE3,Carol Chanter,DF,fuego,48,61,64
IE3,Guy Kogan,DF,aire,59,66,69
IE3,Max Motto,MC,bosque,73,69,60
IE3,Thomas Murdock,DL,aire,79,80,46
IE3,Perry Postiche,PR,fuego,39,33,75
IE3,Nelson Levene,DF,tierra,56,57,68
IE3,Kurt Sermons,PR,tierra,41,36,78
IE3,Ed Hartsell,DF,aire,57,59,68
IE3,Chester Takes,MC,bosque,73,75,67
IE3,Curtis Rebell,DL,fuego,72,72,46
IE3,Cody Fink,MC,bosque,72,77,68
IE3,Siria Chattsley,DL,fuego,74,75,49
IE3,Darren Catt,DL,aire,74,63,44
IE3,Garry Planer,PR,tierra,34,34,73
IE3,Glenn Broth,DF,aire,54,60,66
IE3,Harry Angue,DF,aire,52,62,67
IE3,Benny Terra,MC,bosque,58,62,46
IE3,Jasmine Veile,DL,fuego,78,70,52
IE3,Belle Allure,MC,aire,72,70,64
IE3,Doug Lapp,DF,tierra,60,68,74
IE3,Tyler Murdock,DL,tierra,84,77,46
IE3,Eric Motter,PR,tierra,33,32,80
IE3,Gyll Netters,DL,aire,62,56,43
IE3,Farrah Fairway,DL,fuego,69,69,43
IE3,Jess Winkles,DL,tierra,74,76,50
IE3,Barbara Clector,DF,tierra,47,62,63
IE3,Marilyn Henshaw,PR,tierra,39,36,78
IE3,Nancy Pickney,DF,bosque,54,57,58
IE3,Clay Turnor,PR,fuego,41,35,77
IE3,Horace Shlock,DL,fuego,69,70,39
IE3,Sabrina Passman,DL,tierra,79,73,50
IE3,Harpo Thermier,MC,aire,70,68,69
IE3,August Dyers,MC,fuego,77,75,67
IE3,Nev Puffer,DF,bosque,57,67,65
IE3,Elata Mighty,DF,fuego,59,68,76
IE3,Ben Danna,DL,fuego,72,75,52
IE3,Elsa Roamer,DL,tierra,62,59,28
IE3,Simon Calier,PR,bosque,33,28,83
IE3,Archy Seago,DL,aire,77,73,44
IE3,Erhardt Knead,DF,tierra,46,49,61
IE3,Lynne Mandel,MC,tierra,67,67,63
IE3,Craig Placid,DL,fuego,72,69,45
IE3,Leon Morcey,DF,tierra,58,66,72
IE3,Dom Edarry,MC,tierra,71,69,57
IE3,Jay Asher,DF,tierra,62,65,69
IE3,Toby Cohill,DF,fuego,56,56,64
IE3,Nolene Ider,MC,bosque,67,70,64
IE3,Hoots Knightly,DF,aire,60,66,72
IE3,Bash Beaton,DL,tierra,74,79,49
IE3,Terry Toolan,DL,aire,70,68,44
IE3,Callum Biddy,MC,tierra,63,69,51
IE3,Alan Sumner,DF,tierra,51,69,76
IE3,Trixy Wonder,MC,aire,74,74,61
IE3,Colet First,DF,bosque,57,57,67
IE3,Brody Gloom,MC,tierra,69,62,59
IE3,Mac Gabbon,DL,bosque,79,65,40
IE3,Tip Bolster,DF,fuego,50,62,61
IE3,Draco Scallon,DL,aire,70,66,39
IE3,Sofia Brashier,DL,fuego,73,74,53
IE3,Tam Boyish,MC,aire,75,78,64
IE3,Mat Halled,DF,fuego,59,67,72
IE3,James Strang,DL,fuego,68,66,46
IE3,Ian Watchen,MC,bosque,71,78,68
IE3,Rose Snelgrove,DF,aire,54,56,60
IE3,Bert Emmerson,DL,fuego,65,72,36
IE3,Irving Gusher,DL,aire,78,74,45
IE3,Lionel Silent,PR,fuego,40,38,74
IE3,Owen Rage,DF,tierra,47,58,61
IE3,Alice Nutty,DF,fuego,59,56,64
IE3,Conrad Jacket,MC,tierra,73,82,69
IE3,Hilda Bronski,DL,fuego,75,67,46
IE3,Victor Talis,MC,bosque,72,66,49
IE3,Clint Peacock,MC,tierra,74,69,60
IE3,Pace Maker,DL,fuego,74,63,49
IE3,Vanity Percy,PR,tierra,37,31,77
IE3,Phil Pagoda,PR,tierra,38,34,77
IE3,Niki Colbeck,DF,fuego,54,60,70
IE3,Guy Pinnay,MC,bosque,72,69,65
IE3,Wayne Fluke,PR,tierra,35,33,74
IE3,Red Dayers,DF,tierra,57,60,67
IE3,Shay Diebold,DL,bosque,75,71,40
IE3,Tigh Gerwhite,DL,tierra,78,74,51
IE3,Cerise Crane,MC,fuego,67,82,74
IE3,Drack Gorn,DF,aire,64,59,74
IE3,Terry Pinn,PR,bosque,31,44,77
IE3,Justin Cush,PR,fuego,40,38,79
IE3,Bert McClure,DF,aire,46,56,63
IE3,Richard Trogg,DL,fuego,68,66,49
IE3,Eren Middleton,DF,tierra,50,53,61
IE3,Shirly Quirk,DF,aire,45,53,63
IE3,Elias Lens,MC,bosque,72,72,67
IE3,Terry Dryden,MC,fuego,60,62,51
IE3,Ardel Kernel,DF,tierra,45,60,65
IE3,Carl Belcher,PR,bosque,34,33,75
IE3,Mal Maroon,DF,aire,48,59,64
IE3,Ralph Fary,DL,bosque,75,72,43
IE3,Floyd Spades,MC,tierra,75,69,62
IE3,Remy Diggun,DF,bosque,55,60,65
IE3,Bern Macmahon,MC,bosque,70,70,57
IE3,Wally Cooper,DF,bosque,60,61,67
IE3,Griff Hardcasel,DL,fuego,74,72,46
IE3,Pat Lubow,DF,bosque,50,52,58
IE3,Wilma Morgan,PR,fuego,37,33,81
IE3,Carys Chaparon,DL,aire,79,71,55
IE3,Claire Hostess,DL,fuego,76,69,42
IE3,Peter Wells,DF,aire,54,54,58
IE3,Katy Punter,DF,bosque,52,59,63
IE3,Pete Pimento,DL,fuego,76,65,40
IE3,Mary Hugland,PR,tierra,41,39,70
IE3,Lee Screener,DF,bosque,53,63,61
IE3,Camilla Textor,DL,aire,66,69,39
IE3,Bish Beaton,DL,tierra,76,75,47
IE3,Simeon Squareyes,DL,fuego,75,72,41
IE3,Stu Borneman,DF,bosque,55,60,66
IE3,Herbie Garnet,PR,bosque,33,30,70
IE3,Arvin Inkwell,DF,aire,54,58,67
IE3,Rayce Sprinton,MC,aire,66,72,56
IE3,Dreama Bartle,DL,fuego,75,69,40
IE3,Jane Ledbelly,DF,bosque,46,53,63
IE3,Dory O’Bonn,DF,aire,45,48,58
IE3,Selma Heaver,PR,aire,30,33,70
IE3,Kath Leaflin,DF,fuego,54,57,65
IE3,Marg Shuttle,MC,fuego,74,71,61
IE3,Duke Scrubine,PR,tierra,35,37,75
IE3,Waylon Tripp,DL,aire,72,67,45
IE3,Jim Bunner,PR,tierra,34,37,74
IE3,Jon Izumo,DL,bosque,73,72,51
IE3,Del Brighton,DL,tierra,71,66,47
IE3,Haden Safe,DL,fuego,72,66,45
IE3,Lisle Plotter,DL,aire,75,70,40
IE3,Fen Skates,DL,fuego,67,70,46
IE3,Rhoda Dough,DF,bosque,59,56,67
IE3,Neil Seating,MC,aire,74,70,50
IE3,Flo Nighting,DF,aire,48,53,64
IE3,Elinor Maven,DL,bosque,77,65,46
IE3,Kay Gateley,DL,fuego,73,72,48
IE3,Dexter Caise,DF,aire,60,54,68
IE3,Serena Besse,MC,bosque,76,79,70
IE3,Adrian Heartly,DF,bosque,63,65,69
IE3,Cary Fearless,DL,fuego,75,70,44
IE3,Wally Waymire,DF,aire,54,58,65
IE3,Ted Autumn,PR,aire,40,36,82
IE3,Boomer Smolen,PR,tierra,35,33,76
IE3,Hank Ershef,MC,bosque,63,72,64
IE3,Tim Opener,DF,aire,44,51,71
IE3,Hide King,DF,tierra,50,61,71
IE3,Beth Doodle,MC,bosque,68,73,66
IE3,Lamar Bonesteel,MC,tierra,58,62,54
IE3,Dom Round,DF,tierra,45,50,61
IE3,Chip Stocks,DL,tierra,75,75,53
IE3,Blake Nailor,PR,bosque,33,36,80
IE3,Dotty Hickman,MC,aire,68,78,65
IE3,Wright Tandem,DF,aire,55,60,68
IE3,Shaun Bonnie,DF,tierra,46,50,60
IE3,Andrew Hooper,DL,aire,73,70,46
IE3,Toya Boyde,DF,fuego,48,54,60
IE3,Taryn Shyder,DL,aire,74,75,50
IE3,Jasmin Trier,DF,bosque,48,55,63
IE3,Dave Lung,PR,aire,38,42,78
IE3,Teal Redsky,DL,fuego,79,66,45
IE3,Truman Verdy,DF,bosque,54,57,75
IE3,Chance Cerulean,MC,aire,72,78,62
IE3,Amy Peach,MC,aire,75,74,59
IE3,Virgil Amber,PR,tierra,36,33,79
IE3,Grant Stodgell,DL,fuego,79,64,39
IE3,Payne Outler,DF,bosque,57,60,74
IE3,Malcolm Shirker,MC,aire,73,79,58
IE3,Hanna Slack,MC,aire,73,73,59
IE3,Dom Poppy,PR,tierra,37,36,80
IE3,Portia Maricle,MC,bosque,70,74,62
IE3,Susan Doiley,MC,bosque,76,70,60
IE3,Hannah Breer,DL,aire,63,58,36
IE3,Phil Seebold,DL,aire,73,68,42
IE3,Bobbie Tomey,DL,bosque,72,72,42
IE3,Randolph Lords,PR,tierra,34,37,75
IE3,Robin Traylor,MC,fuego,73,79,68
IE3,Fawn Blossom,DF,tierra,48,56,58
IE3,Isabell Mish,MC,bosque,77,78,75
IE3,Rudy Stemper,MC,bosque,72,71,56
IE3,Betty Evenson,MC,tierra,68,72,61
IE3,Harpo Kendrick,DL,fuego,74,76,46
IE3,Colin Glower,MC,fuego,68,74,55
IE3,Tailor Wilden,DL,fuego,69,63,39
IE3,Sim Cebus,PR,bosque,42,36,80
IE3,Sam Banks,MC,fuego,69,64,74
IE3,Frank Homey,DF,tierra,45,59,64
IE3,Paul Siddon,PR,tierra,37,32,88
IE3,Gregg Deremer,PR,fuego,41,35,71
IE3,Verne Spring,MC,fuego,79,73,72
IE3,Bryan Klamm,MC,aire,66,71,60
IE3,Colt Youngstein,DF,bosque,63,67,70
IE3,Will Kilmon,MC,bosque,66,64,52
IE3,Milly Vacey,DL,bosque,75,72,44
IE3,Dany Destiny,DF,fuego,55,62,65
IE3,Gary Primo,DL,fuego,78,65,41
IE3,Bobby Duo,DF,bosque,58,60,74
IE3,Stan Treece,MC,aire,70,79,62
IE3,Lillie Quattro,MC,aire,72,75,63
IE3,Eddy Pentaris,PR,tierra,35,37,80
IE3,Candice Mell,MC,bosque,76,70,58
IE3,Alex Dauger,DF,tierra,63,68,73
IE3,Joe Divide,DL,aire,72,68,42
IE3,Sam Willing,DF,bosque,55,60,64
IE3,Apollo Light,DF,bosque,68,70,79
IE3,Mary Antoine,MC,bosque,81,83,67
IE3,Edward Baron,DL,bosque,80,75,53
IE3,Tim Platton,MC,tierra,68,73,58
IE3,Argento Salvage,DF,fuego,57,65,70
IE3,Finn Geld,DL,bosque,81,72,56
IE3,Ian Moray,MC,aire,73,70,60
IE3,Gil Holden,DF,aire,49,62,64
IE3,Doyle Palmer,PR,tierra,35,33,74
IE3,Audry Orange,MC,fuego,66,65,52
IE3,May Apple,MC,tierra,59,62,51
IE3,Ginny White,DL,aire,67,61,31
IE3,Angus Hogg,DL,bosque,63,56,32
IE3,In Chikita,DL,fuego,75,71,45
IE3,Sabrina Carow,DF,aire,60,60,68
IE3,Bob Beelzy,PR,fuego,38,37,78
IE3,Patt Howell,DF,bosque,57,61,64
IE3,Jeff Iron,DF,fuego,62,68,78
IE3,Ol Factory,PR,tierra,38,30,76
IE3,Tom Skipper,DL,aire,80,76,47
IE3,Lane War,DF,tierra,63,73,77
IE3,Danny Wood,DF,aire,63,68,75
IE3,Artie Mishman,MC,aire,81,75,68
IE3,Arion Matlock,MC,bosque,75,78,71
IE3,Austin Hobbes,DL,bosque,82,72,44
IE3,Archer Hawkins,DF,aire,70,58,68
IE3,Isaac Glass,DL,bosque,76,78,28
IE3,Xavier Foster,DL,fuego,83,81,47
IE3,Caleb Stonewall,MC,fuego,77,89,66
IE3,Jordan Greenway,MC,bosque,82,84,66
IE3,Dave Quagmire,MC,fuego,86,81,71
IE3,Wesley Knox,MC,bosque,77,82,71
IE3,Camellia Travis,DF,bosque,42,60,78
IE3,Andy,DF,tierra,54,57,61
IE3,Hector Helio,PR,tierra,37,32,89
IE3,Riku Matsushita,DF,bosque,48,60,72
IE3,Yuta Kitajima,DL,fuego,76,73,38
IE3,Natsuki Yoshida,PR,tierra,31,32,78
IE3,Riku Ryu,MC,aire,71,81,62
IE3,Hector Helio,PR,tierra,37,32,89
IE3,Gene Whalon,PR,aire,36,40,85
IE3,David Waterman,DF,aire,59,60,69
IE3,Sonny Shore,DF,fuego,55,71,68
IE3,Jonas Demetrius,DL,fuego,82,75,46
IE3,Kjell Snapper,DF,bosque,66,58,78
IE3,Ken Crackham,DF,bosque,56,65,76
IE3,Shawn Princeton,MC,fuego,67,85,64
IE3,Matt Fischer,MC,fuego,77,79,64
IE3,Hank Tennyson,MC,aire,70,82,60
IE3,Dolph Hensen,MC,aire,80,89,66
IE3,Hamilton Reith,DL,bosque,85,75,46
IE3,Joe Dawes,DL,fuego,86,62,28
IE3,Quincy Horace,PR,bosque,36,42,78
IE3,Holly Summers,MC,fuego,71,80,68
IE3,Derek Rabson,MC,tierra,73,76,69
IE3,Barack Daniels,DF,aire,59,63,73
IE3,Bruce Marlin,DL,tierra,80,70,36
IE3,Byron Love,MC,bosque,86,86,68
IE3,Nasir Mustafa,PR,fuego,35,31,83
IE3,Faraz Farooq,DF,bosque,55,60,70
IE3,Bilal Kalil,DF,bosque,56,68,82
IE3,Jamila Wali,DF,tierra,50,66,76
IE3,Musa Sylla,DF,bosque,58,63,77
IE3,Yusuf Massoud,MC,aire,78,79,69
IE3,Sulayk Sulaiman,MC,aire,74,71,66
IE3,Sayid Armand,MC,aire,72,74,76
IE3,Mansur Jasim,MC,tierra,74,70,73
IE3,Zack Abdulla,DL,fuego,89,65,37
IE3,Majdi Ismail,DL,bosque,77,78,46
IE3,Talal Hamad,PR,tierra,31,38,87
IE3,Hasan Ahmed,DF,fuego,56,62,74
IE3,Khalfan Jibril,DF,bosque,51,65,73
IE3,Rajab Ismail,MC,fuego,67,72,80
IE3,Henry House,MC,fuego,66,82,76
IE3,Adel Siddique,DL,tierra,72,75,48
IE3,Jeongsu Cho,PR,bosque,35,32,83
IE3,Umi Hwang,DF,aire,56,66,78
IE3,Dooyoon Hong,DF,aire,55,64,69
IE3,Minho Cho,DF,fuego,63,54,77
IE3,Songhwan Ko,DF,bosque,48,56,76
IE3,Paekyeong Park,MC,tierra,64,79,80
IE3,Byron Love,MC,bosque,82,82,69
IE3,Eunyeong Kim,MC,tierra,63,79,80
IE3,Claude Beacons,DL,fuego,83,79,47
IE3,Changsu Choi,MC,fuego,76,85,70
IE3,Bryce Whitingale,DL,aire,79,81,55
IE3,Iggy Russ,PR,aire,44,38,82
IE3,Chi-Won Ho,PR,aire,33,29,79
IE3,Dong-Hyun Seul,DF,fuego,63,64,64
IE3,Jung-Hoon Yi,MC,bosque,70,81,74
IE3,Sung-Jin Noh,DL,tierra,82,62,44
IE3,Joon-Ho Ja,MC,tierra,72,72,65
IE3,Freddy McQueen,PR,fuego,32,37,89
IE3,Jonny Gascoigne,DF,bosque,57,70,78
IE3,David Buckingham,DF,tierra,60,69,77
IE3,Lance Rawton,DF,aire,64,69,69
IE3,Edge Ripper,DF,bosque,55,63,78
IE3,Peter Cole,MC,fuego,70,79,63
IE3,Gary Mane,MC,tierra,75,89,67
IE3,Gus Heeley,DL,tierra,83,76,41
IE3,Paul Appleton,MC,bosque,73,76,63
IE3,Eric Purpleton,MC,fuego,78,78,62
IE3,Edgar Partinus,DL,bosque,89,80,35
IE3,Phillip Owen,DL,tierra,89,64,39
IE3,Servilius Jeeves,PR,tierra,31,40,81
IE3,Martin Squall,DF,fuego,56,62,66
IE3,Nick Woodgate,DL,aire,78,68,43
IE3,Mikey Richards,MC,bosque,75,79,61
IE3,Sirius Pounding,MC,tierra,77,73,47
IE3,Indigo Lazuli,PR,tierra,34,28,85
IE3,Roseo Diamante,DF,fuego,40,47,74
IE3,Azubel Turchese,DF,aire,54,54,78
IE3,Harry Closs,DF,fuego,58,66,77
IE3,Nello Agata,DF,tierra,40,65,63
IE3,Azzurro Zaffiro,DF,aire,48,64,72
IE3,Beldio Smeraldo,MC,bosque,58,76,59
IE3,Rosso Granato,MC,tierra,82,71,68
IE3,Giallo Topazio,MC,tierra,76,71,53
IE3,Bianco Perla,DL,tierra,83,67,29
IE3,Giulio Acuto,MC,fuego,86,89,57
IE3,Violetto Ametista,DL,aire,71,69,39
IE3,Grigio Quarzo,PR,bosque,26,32,80
IE3,Pardo Berillo,DF,bosque,40,61,64
IE3,Marrone Corniola,MC,tierra,72,71,60
IE3,Amaranto Rubino,MC,fuego,71,69,65
IE3,Avorio Opale,DL,bosque,80,64,32
IE3,Andy Chronic,DF,bosque,52,70,72
IE3,Jorge Ortega,PR,fuego,35,33,88
IE3,Thiago Torres,DF,fuego,55,67,86
IE3,Julio Acosta,DF,bosque,64,69,79
IE3,Grande Dｾaz,DF,bosque,53,62,79
IE3,Ramﾄn Martｾnez,DF,tierra,54,62,76
IE3,Esteban Carlos,MC,aire,75,76,72
IE3,Sergio Pｺrez,MC,bosque,63,77,76
IE3,Roberto Torres,MC,aire,81,81,73
IE3,Pablo Castillo,MC,aire,80,80,66
IE3,Leone Badigo,DL,fuego,78,73,51
IE3,Diego Oro,DL,tierra,77,75,49
IE3,Lionel Cruz,PR,aire,33,36,75
IE3,Mario Saviola,DL,fuego,68,72,44
IE3,Hernｲn Tｺvez,DF,aire,55,66,81
IE3,Herman Samuel,MC,bosque,66,79,64
IE3,Ned Yousef,MC,tierra,76,84,67
IE3,Ricardo Agﾌero,DL,tierra,62,55,44
IE3,Billy Dash,PR,bosque,43,30,85
IE3,Ted Bryant,DF,tierra,45,51,65
IE3,Tony Strider,DF,fuego,54,66,80
IE3,Drake Dynamo,DF,aire,68,59,80
IE3,Bobby Shearer,DF,bosque,59,67,83
IE3,Steve Woodmark,MC,fuego,68,77,62
IE3,Erik Eagle,MC,bosque,86,81,73
IE3,Shane Pierce,MC,tierra,71,74,47
IE3,Mark Krueger,MC,bosque,83,89,66
IE3,Dylan Keats,DL,fuego,89,67,37
IE3,Gabriel Jax,DL,tierra,78,78,46
IE3,Alex Hawke,PR,tierra,45,36,71
IE3,Corey Washington,DF,aire,62,59,63
IE3,Bob Bobbins,DF,aire,67,59,63
IE3,Petie Pooma,MC,bosque,58,62,45
IE3,Norbert Poindexter,DL,fuego,76,72,46
IE3,Gigi Blasi,PR,aire,42,31,89
IE3,Vento Galliano,DF,aire,43,66,83
IE3,Ottorino Nobili,DF,bosque,61,68,79
IE3,Anton Graziuso,DF,fuego,60,59,81
IE3,Marco Maserati,DF,tierra,59,68,77
IE3,Angelo Gabrini,MC,aire,70,78,75
IE3,Gianluca Zanardi,MC,bosque,75,82,65
IE3,Giorgio Giannini,MC,tierra,74,84,67
IE3,Dante Diavolo,MC,fuego,86,78,55
IE3,Paolo Bianchi,DL,bosque,80,86,38
IE3,Raffaele Generani,DL,tierra,80,75,49
IE3,Daniele Sanctis,PR,fuego,31,43,85
IE3,Enrico Oliviero,MC,tierra,78,82,60
IE3,Alessandro Rossa,MC,bosque,78,80,66
IE3,Giuseppe Cannavaro,DF,aire,51,55,82
IE3,Dino Zolletta,DL,aire,82,83,41
IE3,Falcｨo Da Silva,PR,tierra,32,37,83
IE3,Carlos Lagarto,DF,bosque,51,60,76
IE3,Antonio Bagre,DF,aire,50,61,75
IE3,Monstro Ximenes,DF,fuego,70,60,67
IE3,Formiga Clemens,DF,tierra,55,64,78
IE3,Presa Passos,MC,aire,74,84,56
IE3,Borboleta Barboza,MC,aire,83,81,72
IE3,Coruja Cerezo,MC,tierra,69,81,80
IE3,Leonardo Almeida,MC,bosque,80,89,72
IE3,Mac Robingo,DL,fuego,89,78,50
IE3,Gato Carvalho,DL,fuego,84,79,54
IE3,Xavier Ribeiro,PR,tierra,45,33,85
IE3,Ulisses Nogueira,DF,fuego,52,62,74
IE3,Gervasio Oliveira,DF,fuego,68,64,73
IE3,Tigre Mendes,MC,aire,70,86,58
IE3,Grillo Santos,DL,bosque,77,72,43
IE3,Cyril Fox,PR,tierra,37,35,82
IE3,Jacques Allemand,DF,bosque,61,55,75
IE3,Phil A. Minion,DF,fuego,59,73,78
IE3,Buddy Plains,DF,bosque,60,59,69
IE3,Dean Goddard,DF,tierra,54,66,69
IE3,Cecil Crowley,MC,aire,71,72,68
IE3,Seth Hedges,MC,tierra,65,73,65
IE3,Niccolo Mantegna,MC,bosque,75,80,52
IE3,Damien Crawford,MC,aire,69,80,58
IE3,Avinash Chowdhury,DL,aire,74,69,38
IE3,Sedgley Scofield,DL,bosque,80,80,41
IE3,Grizzler Bruin,PR,fuego,41,38,76
IE3,Ian C. Wincy,DF,bosque,54,66,81
IE3,Bandy Horsman,MC,tierra,76,80,62
IE3,Ali Caiman,DL,aire,81,73,45
IE3,Herman Muller,PR,aire,25,28,76
IE3,Chris Ellis,DF,aire,59,69,65
IE3,Hector Helio,PR,tierra,37,32,89
IE3,Zephyr Vitesse,DF,aire,69,72,71
IE3,Walter Mountain,DF,tierra,63,64,78
IE3,Jimi Gaines,DF,bosque,60,61,77
IE3,Ian Ferrum,DF,fuego,49,56,68
IE3,Quint Hampton,MC,aire,78,79,71
IE3,Yasir Haddad,MC,bosque,76,83,65
IE3,Keith Ryan,MC,fuego,79,75,69
IE3,Maximino Cruz,MC,aire,80,82,78
IE3,Gareth Flare,DL,fuego,86,79,51
IE3,Drago Hill,DL,bosque,89,63,42
IE3,Keth Claus,DF,aire,40,50,58
IE3,Keenan DiFortune,PR,bosque,36,36,73
IE3,Jarell Mangrove,DF,fuego,57,62,68
IE3,Vic Vitrum,MC,tierra,76,78,69
IE3,Li Leung,MC,aire,83,76,59
IE3,Jazzy Hedgeer,DL,fuego,64,78,57
IE3,Roger Pialat,PR,bosque,33,42,83
IE3,Kevin Pinot,DF,fuego,55,72,69
IE3,Michaｼl Aron,DF,bosque,54,64,78
IE3,Francis Poujol,DF,aire,57,63,70
IE3,Pierre Godin,DF,aire,59,66,68
IE3,Roland Pｺrec,MC,bosque,75,77,67
IE3,Julien Rousseau,MC,tierra,77,82,71
IE3,Robert Silver,DF,aire,46,45,58
IE3,Stｺphane Hinault,MC,fuego,71,73,64
IE3,Romuald Huysmans,MC,aire,76,76,60
IE3,Jｺrﾅme Hervaud,DL,fuego,78,80,43
IE3,Alain Favreau,DL,fuego,79,78,39
IE3,ﾙmile Lazare,PR,tierra,34,42,80
IE3,Andrｺ Pinson,DF,fuego,57,72,70
IE3,Jean Gutain,DF,bosque,56,60,70
IE3,Claude Moreau,MC,aire,77,83,65
IE3,Michel Morland,DL,aire,79,78,40
IE3,Fermｾn Sｲnchez,PR,fuego,28,26,89
IE3,Josｺ Costa,DF,aire,46,55,80
IE3,Rafael Lﾄpez,DF,bosque,46,60,84
IE3,Izzy Island,DF,bosque,40,45,58
IE3,Antonio Gallego,DF,tierra,54,61,71
IE3,Queraldo Naval,DF,tierra,64,64,72
IE3,Juan Nadal,MC,bosque,60,88,54
IE3,Igor Ferreira,MC,fuego,74,86,67
IE3,Pedro Moreno,MC,aire,83,80,45
IE3,Miguel Pereira,MC,aire,84,84,60
IE3,Samuel Mayo,DL,tierra,79,86,31
IE3,Davi Peroquｺ,DL,bosque,81,75,28
IE3,Juan Espindola,PR,tierra,35,32,85
IE3,Isaac Cｺsar,DL,aire,79,86,36
IE3,Laudelino Castor,DF,bosque,55,64,71
IE3,Carlos Arroyo,MC,tierra,68,81,67
IE3,Federico Rubiera,DL,fuego,69,86,28
IE3,Sothern Newman,DF,tierra,44,47,69
